retailer,category,url,name,quantity,price,currency
magnit,Мясо и птица,https://magnit.ru/product/1000452213-leto_yaytso_kurinoe_so_20sht,Яйцо куриное Лето С0 20шт,1400 г,259.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452231-naggetsy_kulinariya,Наггетсы куриные,200 г,153.98,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452280-starodvore_sosiski_sochinki_s_svin_lopatkoy_var_0_4kg,Сосиски Стародворье Сочинки с сочным окороком вареные 400г,400 г,119.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000452287-khleb_sila_zerna_v_narezke_300g_p_up_lavina,Хлеб Сила зерна нарезанный Лавина хлебокомбинат 300г,300 г,59.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000452288-khleb_artizian_v_narezke_300g_p_up_lavina,Хлеб Артизиан нарезанный Лавина хлебокомбинат 300г,300 г,56.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452291-ishimskiy_mk_sosiski_molochnye_350g_mgs,Сосиски Ишимский МК Молочные 350г,350 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452298-ishimskiy_mk_salyami_ishimskaya_v_k_350g_v_u,Салями Ишимский МК Ишимская варено-копченая 350г,350 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452303-ishimskiy_mk_kolbasa_molochnaya_var_400g_v_u,Колбаса Ишимский МК Молочная вареная 400г,400 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452304-ishimskiy_mk_kolbasa_doktorskaya_var_400g,Колбаса Ишимский МК Докторская вареная 400г,400 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000452310-cremeitali_syr_tvorozhnyy_60_140g_pl_van,Сыр Cremeitali творожный 60% 140г,140 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000452314-selo_zelenoe_syr_gauda_premium_narezka_40_130g,Сыр Село Зеленое Гауда Премиум нарезка 40% 130г,130 г,149.99,RUB
magnit,Молочное,https://magnit.ru/product/1000452321-leo_i_tig_trubochki_dlya_moloka_yagodnyy_miks_30g,Трубочки для молока Лео и Тиг Ягодный микс 30г,30 г,49.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452333-kungurskiy_mk_rebryshki_svinye_v_k_kat_g,Ребрышки свиные Кунгурский МК варено-копченые весовые,500 г,,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000452351-kukusiki_pechene_sdob_k_chayu_arakhis_kunzhut_mak_650g,Печенье сдобное К чаю арахис кунжут мак кокосовая стружка Кукусики 650г,650 г,229.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000452360-kukusiki_pechene_sdobnoe_ovsyanoe_s_izyumom_600g,Печенье сдобное Овсяное с изюмом Кукусики 600г,600 г,199.99,RUB
magnit,Напитки,https://magnit.ru/product/1000452369-kral_sok_granatovyy_0_25l_st_but,Сок Kral Гранатовый 250мл,250 мл,66.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452373-sendvich_s_myasom_kopchenoy_kuritsy_sht_kulinariya,Сэндвич с мясом копченой курицы,165 г,129.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452376-buterbrod_s_vetchinoy_kulinariya,Бутерброд с ветчиной 80г,76 г,36.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000452389-bombbar_morozhenoe_stak_vanilnoe_b_sakh_80g_f_up_fitnesfud,Мороженое Bombbar ванильный без сахара в стаканчике 80г,80 г,119.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000452510-royal_forest_khemp_konoplyanaya_muka_100g_d_p_transkerobrus,Конопляная мука Royal Forest Хемп 100г,100 г,115.0,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452513-kurate_shnitsel_kurinyy_okhl_300g_lotok,Шницель Куратье натуральный куриный 300г,300 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452576-bryanskiy_mk_kolbasa_salyami_finskaya_s_k_neupak300g_bryansk_10,Колбаса Брянский МК Салями Финская сырокопченая 300г,300 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452615-farsh_delikatesnyy_govyazh_zam_700g,Фарш Деликатесный говяжий замороженный 700г,700 г,189.99,RUB
magnit,Молочное,https://magnit.ru/product/1000452633-serovskiy_mz_yogurt_s_vishney_paster_2_5_500g,Йогурт Серовский МЗ с вишней пастеризованный 2.5% 500г,500 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000452644-nikolskoe_zdorove_kefir_2_5_500g,Кефир Никольское Здоровье 2.5% 500г,500 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000452671-agrosila_tvorog_khalyal_5_200g_stab_beg,Творог Агросила-Молоко Халяль 5% 200г,200 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000452674-magnit_obraz_zhizni_smes_d_p_prot_ol_blin_ris_m_klubn_350g,Смесь Магнит для приготовления протеиновых оладьи и блины c рисовой мукой и клубникой 350г,350 г,359.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000452678-magnit_obraz_zhizni_smes_d_p_prot_ol_blin_ris_m_ch_sm_350g,Смесь Магнит для приготовления протеиновых оладий и блинов с рисовой мукой 350г,350 г,359.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452805-yasnaya_gorka_sosiski_derevenskaya_ferma_650g,Сосиски Ясная горка Деревенская ферма 650г,650 г,,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000452814-kukusiki_semechki_polosat_gigant_s_morskoy_solyu_180g,Семечки подсолнечника Кукусики полосатые Гигантские с морской солью 180г,180 г,149.0,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000452815-kukusiki_semechki_polosat_gigant_s_morskoy_solyu_90g,Семечки Кукусики полосатые Гигант с морской солью 90г,90 г,87.0,RUB
magnit,Консервы,https://magnit.ru/product/1000452819-fitparad_kukuruznye_khlopya_bez_sakhara_200g_k_up,Кукурузные хлопья Fit Parad без сахара 200г,200 г,177.0,RUB
magnit,Консервы,https://magnit.ru/product/1000452820-fitparad_kukuruznye_khlopya_s_shok_b_sakh_200g_k_up,Кукурузные хлопья Fit Parad с шоколадом без сахара 200г,200 г,186.0,RUB
magnit,Молочное,https://magnit.ru/product/1000452823-molochnaya_blagodat_moloko_toplenoe_4_900ml_pl_but,Молоко Молочная благодать топленое 4% 900мл,927 г,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000452928-sloboda_ketchup_tomatnyy_320g_d_p,Кетчуп Слобода Томатный 320г,320 г,96.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000452929-sloboda_ketchup_shashlychnyy_320g_d_p,Кетчуп Слобода Шашлычный 320г,320 г,86.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000452931-sloboda_ketchup_tomatnyy_lecho_320g_d_p,Кетчуп Слобода Томатный Лечо 320г,320 г,114.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452976-merito_sendvich_domashniy_s_vetchinoy_0_17kg_kor,Сэндвич Домашний с ветчиной 170г,170 г,159.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000452977-merito_sendvich_klassicheskiy_vetchina_syr_0_17kg_kor,Сэндвич Классический с ветчиной и сыром 170г,170 г,164.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453038-moya_tsena_kotlety_iz_indeyki,Котлеты Моя цена из индейки,500 г,124.95,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000453103-zdrava_sous_mayoneznyy_ekonomnyy_provansal_30_700g_d_p,Соус Здрава Экономный провансаль майонезный 30% 700г,700 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000453155-selo_zelenoe_smetana_10_300g_pl_st_kazanskiy,Сметана Село Зеленое 10% 300г,300 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000453156-selo_zelenoe_tvorog_obezzhirennyy_300g_s_beg_milkom,Творог Село Зеленое обезжиренный 300г,300 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000453157-selo_zelenoe_tvorog_5_300g_s_beg_milkom,Творог Село Зеленое 5% 300г,300 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000453190-lyubimyy_napitok_yabloko_1_93l_t_pak,Напиток сокосодержащий Яблоко Любимый 1.93л,1.93 л,179.0,RUB
magnit,Молочное,https://magnit.ru/product/1000453193-sokhranyaya_traditsii_smetana_vyatskaya_15_310g,Сметана Сохраняя традиции Вятская 15% 310г,310 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000453234-russkoe_selo_pastila_frukt_yabloch_konser_zavod_russkiy,Пастила Русское село фруктовая яблочная,300 г,179.97,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453279-belyy_medved_yogurt_term_pers_mar_3_2_290g_pl_st_myasnik,Йогурт Белый Медведь термостатный персик маракуйя 3.2% 290г,290 г,62.99,RUB
magnit,Молочное,https://magnit.ru/product/1000453281-belyy_medved_syrok_glaz_sgushch_22_30g_fl_p_belyy_medved,Сырок глазированный Белый медведь с вареным сгущенным молоком 22% 30г,30 г,26.29,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000453286-pomidorka_tomatnaya_pasta_30g,Томатная паста Помидорка 30г,30 г,33.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000453339-kumushkin_gostinchik_tort_tvorozhno_fruktovyy_600g_korr,Торт Творожно-фруктовый Кумушкин гостинчик 600г,600 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000453465-parmesan_i_marzipan_syrnaya_tarelka_140g,Сырная тарелка Parmesan и Marzipan 140г,140 г,319.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000453472-kartofel_mestnyy_fasovannyy_1_kg,Картофель фасованный 1.5кг,1500 г,52.48,RUB
magnit,Напитки,https://magnit.ru/product/1000453483-san_bernardo_frizzante_voda_pitevaya_gaz_1_5l_pl_but,Вода San Bernardo Frizzante питьевая газированная 1.5л,1.5 л,229.99,RUB
magnit,Напитки,https://magnit.ru/product/1000453517-day_5_napitok_silnogazirovannyy_persik_1_5l,Напиток Дай 5 Персик 1.5л,1.5 л,,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000453582-risovaya_pudra_fiksator_final_touch_8_7g_belor_design,Рисовая пудра-фиксатор Belor Design Final touch,9 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000453590-kartofel_belorusskiy_3kg_tsena_za_kg,Картофель белорусский,3000 г,239.97,RUB
magnit,Напитки,https://magnit.ru/product/1000453595-tbau_premium_voda_min_prirodnaya_pitevaya_gaz_0_5l_st_b,Вода ТБАУ Премиум питьевая минеральная природная газированная 500мл,500 мл,59.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453597-sytyy_papa_naggetsy_rybnye_treskovye_s_syrom_250g,Наггетсы рыбные Сытый папа тресковые с сыром 250г ,250 г,123.0,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000453607-wonder_lab_eko_sr_vo_d_pos_ovoshch_fr_slivochnye_frukty_550ml,Экогель для мытья посуды овощей и фруктов Wonder Lab Сливочные фрукты 550мл,560 г,249.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453618-sytyy_papa_naggetsy_rybnye_treskovye_250g_k_up,Наггетсы Сытый Папа рыбные тресковые 250г,250 г,139.0,RUB
magnit,Молочное,https://magnit.ru/product/1000453648-dzhill_syr_prod_kosa_kopch_40_v_u,Сырный продукт Джилл коса копченая 40% весовой,1000 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453699-bashkirskie_kolbasy_sosiski_mini_kat_b_var_500g_mgs,Сосиски Башкирские колбасы вареные 500г,500 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000453710-masha_i_medved_shok_nab_molochn_75g,Набор Монетный двор Шоколад молочный Маша и Медведь 75г,75 г,159.99,RUB
magnit,Консервы,https://magnit.ru/product/1000453719-tunets_file_portsionnyy_500g_poli_up,Филе тунца порционное Шифудо 500г,500 г,469.99,RUB
magnit,Молочное,https://magnit.ru/product/1000453783-superkid_yogurt_plombir_marshmellou_2_103g_pl_st,Йогурт Суперкид Пломбир с маршмеллоу 2% 103г,103 г,65.99,RUB
magnit,Напитки,https://magnit.ru/product/1000453820-el_natur_ayran_gazirovannyy_1_7_0_5l_pl_but,Айран El Natur газированный 1.7% 500мл,500 мл,,RUB
magnit,Напитки,https://magnit.ru/product/1000453822-el_natur_ayran_gazirovannyy_1_7_1l_pl_but,Айран El Natur газированный 1.7% 1л,1 л,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453876-yola_kolbasa_mramornaya_v_k_400g_v_u,Колбаса Йола Мраморная варено-копченая 400г,400 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453886-felix_appetitnye_kusoch_d_kosh_govyadina_75g,Влажный корм для кошек Аппетитные кусочки с говядиной в желе Felix 75г,75 г,20.0,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000453897-felix_sensations_sous_d_kosh_utka_morkov_75g,Влажный корм для кошек Sensations утка в соусе с морковью Felix 75г,75 г,26.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000453899-felix_sensations_sous_d_kosh_ind_bekon_75g,Влажный корм для кошек Sensations с индейкой в соусе со вкусом бекона Felix 75г,75 г,26.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454017-giaginskiy_syr_assorti_40_100g,Сыр Гиагинский Ассорти №1 40% 100г,100 г,189.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000454028-matti_batonchik_zlakovyy_klubnika_kids,Батончик Matti Kids злаковый клубника 24г,24 г,18.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454042-tyelushka_yogurt_pitevoy_banan_1_500g,Йогурт питьевой Тёлушка Банан 1% 500г,500 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000454062-agroeko_farsh_domashniy_okhl_400g_lotok_mgs_ooo_agroeko_yug_4,Фарш свино-говяжий Агроэко Домашний 400г,400 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000454078-agroeko_rebryshki_s_grudinki_okhl_v_v_u_ooo_agroeko_yug_4,Ребрышки с грудинки Агроэко,1375 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000454132-baton_nareznoy_narezka_v_s_0_4kg_p_up_akhtubinskiy_khz,Батон Нарезной нарезанный Ахтубинский ХЗ 400г,400 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000454142-uni_dan_sous_syrnyy_280g_st_b,Соус Uni Dan Сырный 280г,280 г,159.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000454144-sdobri_mayonez_provansal_50_5_770g_pl_ved,Майонез Сдобри Провансаль 50.5% 770г,770 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000454147-zhavoronki_syr_plav_s_vetchinoy_45_180g_pl_v,Плавленый сыр с ветчиной 45% Жаворонки 180г,180 г,127.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000454215-flash_up_energet_nap_mango_ananas_b_a_gaz_0_45l_zh_b,Энергетический напиток Flash Up Energy Манго-Ананас 450мл,450 мл,84.0,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000454256-kruassan_s_shokoladkom_70g_p_up_samarskiy_bkk,Круассан с шоколадом Самарский БКК 70г,70 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000454332-dzhelati_morozhenoe_syr_gorgonzola_85g,Мороженое Джелати Сыр горгонзола 85г,85 г,229.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000454384-malenkoe_schaste_pyure_tsyplenok_80g_s_b_belfud,Пюре Маленькое счастье Цыпленок 80г,80 г,83.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000454476-pf_kotlety_iz_svininy_krestyanskie_kulinariya,Котлеты из свинины Крестьянские,200 г,71.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454511-dlya_zavtraka_syr_plav_kolb_kopchenyy_15_300g_p_o_yastro,Сыр плавленый Ястро Для завтрака колбасный копченый 15% 300г,300 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000454513-rokler_syr_polutvyerdyy_molodoy_50_narez_200g_v_u,Сыр молодой Rokler 50% 200г,200 г,209.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000454666-ascania_napitok_laym_myata_gaz_1l_pl_but,Напиток Ascania Лайм-мята 1л,1 л,169.99,RUB
magnit,Напитки,https://magnit.ru/product/1000454672-ascania_napitok_yagody_lesnye_gaz_1l_pl_but,Напиток Ascania Лесные ягоды 1л,1 л,169.99,RUB
magnit,Напитки,https://magnit.ru/product/1000454679-slavyanovskaya_voda_min_gaz_1l_pl_b,Вода Славяновская минеральная газированная 1л,1 л,94.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454692-predgore_kavkaza_syr_assorti_45_lotok_110g,Сыр Предгорье Кавказа Ассорти 45% 110г,110 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000454702-domille_kotlety_sochnye_560g_k_up_pishchevye_tekhnologii,Котлеты Домилле сочные 560г,560 г,269.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454802-ekonom_slivki_u_past_10_880g_pl_but_pmk,Сливки Эконом молокосодержащий продукт ультрапастеризованные 10% 880г,880 г,,RUB
magnit,Консервы,https://magnit.ru/product/1000454822-vitek_kukuruznye_palochki_desertnye_60g,Кукурузные палочки Витек десертные 60г,60 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000454893-vkusnoteevo_ryazhenka_3_2_900g_pl_but,Ряженка Вкуснотеево 3.2% 900г,900 г,119.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454956-molochnyy_mir_slivki_ster_20_0_5l_t_pak_lyubinskiy,Сливки Молочный мир стерилизованные 20% 500мл,500 мл,219.99,RUB
magnit,Молочное,https://magnit.ru/product/1000454957-molochnyy_mir_slivki_ster_33_0_5l_t_pak_lyubinskiy,Сливки Молочный Мир стерилизованные 33% 500мл,500 мл,319.99,RUB
magnit,Напитки,https://magnit.ru/product/1000454958-cool_cola_zero_napitok_b_a_s_g_1_5l,Напиток Cool Cola Zero 1.5л,1.5 л,129.0,RUB
magnit,Молочное,https://magnit.ru/product/1000454969-nasha_korova_kefir_1_900g_pl_but,Кефир Наша корова 1% 900г,900 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000454996-holly_polly_crazy_in_love_balz_d_gub_klubn_so_slivk_4_8_g,Бальзам для губ Crazy in love Клубника со сливками Holly Polly,5 г,105.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000455007-holly_polly_young_and_beautiful_maska_d_l_med_i_mango22g,Маска для лица Holly Polly Young and Beautiful мед и манго 22г,22 г,64.99,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000455049-plyushka_moskovskaya_150g_p_up_slavyanskiy_khleb,Плюшка Московская Хлеб Сабурово 150г,150 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000455053-poetti_daily_mokka_kofe_molotyy_v_up_250g,Кофе молотый Poetti Daily Mokka 250г,250 г,399.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455054-poetti_daily_classic_crema_kofe_v_zernakh_stab_beg_1kg,Кофе в зернах Poetti Daily Classic Crema 1кг,1000 г,1499.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455055-poetti_daily_classic_crema_kofe_v_zernakh_stab_beg_250g,Кофе в зернах Poetti Daily Classic Crema 250г,250 г,569.0,RUB
magnit,Напитки,https://magnit.ru/product/1000455056-poetti_daily_classic_crema_kofe_molotyy_v_up_250g,Кофе молотый Poetti Daily Classic Crema 250г,250 г,429.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455057-poetti_leggenda_original_kofe_v_zernakh_stab_beg_1kg,Кофе в зернах Poetti Leggenda Original 1кг,1000 г,1899.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455058-poetti_leggenda_ruby_kofe_v_zernakh_stab_beg_1kg,Кофе в зернах Poetti Leggenda Ruby 1кг,1000 г,1899.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455059-poetti_leggenda_oro_kofe_v_zernakh_stab_beg_1kg,Кофе в зернах Poetti Leggenda Oro 1кг,1000 г,1899.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455060-poetti_leggenda_espresso_kofe_v_zernakh_stab_beg_1kg,Кофе в зернах Poetti Leggenda Espresso 1кг,1000 г,1799.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455061-poetti_daily_arabica_kofe_v_zernakh_stab_beg_1kg,Кофе в зернах Poetti Daily Arabica 1кг,1000 г,1799.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455065-poetti_leggenda_original_kofe_molotyy_stab_beg_250g,Кофе молотый Poetti Leggenda Original 250г,250 г,519.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455068-poetti_leggenda_oro_kofe_molotyy_stab_beg_250g,Кофе молотый Poetti Leggenda Oro 250г,250 г,519.99,RUB
magnit,Молочное,https://magnit.ru/product/1000455170-russkoe_more_morskaya_kapusta_s_syrom_v_souse_200g_m_vak,Морская капуста Русское море с сыром в соусе 200г,200 г,86.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000455171-russkoe_more_morskaya_kapusta_s_krab_myas_v_sous_200g_m_vak,Морская капуста Русское море с крабовым мясом в соусе 200г,200 г,69.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000455233-reznoy_palisad_maslo_72_5_sliv_krestyansk_160g,Масло сливочное Резной палисад Крестьянское 72.5% 160г,160 г,,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000455346-pikanta_baklazhany_pechenye_v_t_s_440g_st_b_vkusnyy_produkt,Баклажаны Пиканта печеные в томатном соусе 450г,450 г,159.99,RUB
magnit,Консервы,https://magnit.ru/product/1000455347-pikanta_ikra_iz_kabachkov_450g_st_b_vkusnyy_produkt,Икра Пиканта из кабачков 450г,450 г,114.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000455366-kolbasa-rodnye-mesta-servelat-kiyevsky-varenokopcheny-330g,Колбаса Родные места Сервелат Киевский варено-копченый 330г,330 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000455367-rodnye_mesta_kolbasa_kazy_s_v_0_26kg,Колбаса Родные места Казы сыровяленая 260г,260 г,759.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000455513-zerfer_duo_marshmellou_klubnika_vanil_90g_fl_up,Маршмэллоу Duo клубника ваниль Zerfer 90г,90 г,65.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000455515-zerfer_trio_marshmellou_klubnika_vanil_banan_90g_fl_up,Маршмэллоу Клубника-ваниль-банан Zerfer Trio 90г,90 г,67.99,RUB
magnit,Овощи и фрукты,https://magnit.ru/product/1000455658-drive_me_energet_nap_b_a_yagody_0_5l_pl_but_pepsico,Энергетический напиток Drive Me Berry Kick 500мл,500 мл,85.99,RUB
magnit,Молочное,https://magnit.ru/product/1000455745-epica_yogurt_malina_limon_4_8_130g_pl_st,Йогурт Epica малина лимон 4.8% 130г,130 г,64.99,RUB
magnit,Специи и приправы,https://magnit.ru/product/1000455758-ryba_sol_ryba_vobla_sushenaya_nerazdelannaya_180g_d_p,Рыба Rыба&Sоль Вобла сушеная неразделанная 180г,180 г,279.0,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000455867-grondard_batonchik_glazir_martsip_klassicheskiy_50g,Батончик глазированный Марципан классический Grondard 50г,50 г,129.99,RUB
magnit,Напитки,https://magnit.ru/product/1000455954-nescafe_classic_crema_kofe_rastvorimyy_190g_st_ban,Кофе растворимый Нескафе Классик Крема 190г,190 г,539.0,RUB
magnit,Молочное,https://magnit.ru/product/1000456015-minskaya_marka_moloko_ultrapasterizovannoe_3_2_1_5l_pl_but,Молоко Минская Марка ультрапастеризованное 3.2% 1.5л,1545 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000456127-pf_kotlety_nezhnye_kulinariya,Котлеты Нежные,200 г,57.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000456128-pf_kolbaski_po_domashnemu_p_kulinariya,Колбаски По-домашнему,200 г,39.99,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000456129-yola_farsh_svinoy_naturalnyy_okhlazhdennyy_400g_mgs,Фарш свиной Йола натуральный 400г,400 г,,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000456130-makheev_sous_tar_tar_200g_d_p,Соус Махеевъ Тар-тар 200г,200 г,74.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000456134-kubanochka_ketchup_1_firmennyy_350g_st_but,Кетчуп Кубаночка №1 Фирменный 350г,350 г,109.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000456135-kubanochka_ketchup_2_klassicheskiy_350g_st_but,Кетчуп Кубаночка №2 Классический 350г,350 г,109.99,RUB
magnit,Масла и соусы,https://magnit.ru/product/1000456202-astoria_sous_relish_200g_d_p,Соус Astoria Огуречный Релиш 200г,200 г,84.99,RUB
magnit,Крупы и макароны,https://magnit.ru/product/1000456276-garnets_risovaya_manka_bez_glyutena_450g_bum_up,Рисовая манка Garnec без глютена 450г,450 г,149.0,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000456388-yaroslavskiy_broyler_krylo_tsb_okhl_750g_fl_p,Крыло Цыпленка-бройлера Ярославский Бройлер 750г,750 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000456395-natura_selection_syr_brie_s_beloy_plesenyu_60_125g,Сыр Natura Selection Brie с белой плесенью 60% 125г,125 г,,RUB
magnit,Молочное,https://magnit.ru/product/1000456509-korovka_iz_korenovki_moloko_otbor_past_3_4_6_0_1_4l_pl_b,Молоко Коровка Из Кореновки отборное пастеризованное 3.4%-6.0% 1.4л,1442 г,164.99,RUB
magnit,Молочное,https://magnit.ru/product/1000456519-domik_v_derevne_slivki_ster_10_950g,Сливки стерилизованные Домик в Деревне 10% 950г,950 г,249.99,RUB
magnit,Молочное,https://magnit.ru/product/1000456523-tolyattimoloko_tvorog_9_200g,Творог Тольятти молоко 9% 200г,200 г,,RUB
magnit,Хлеб и выпечка,https://magnit.ru/product/1000456529-baton_lyubimyy_narez_300g_p_up_vash_khleb,Батон Любимый нарезной Ваш хлеб 300г,300 г,,RUB
magnit,Мясо и птица,https://magnit.ru/product/1000456562-kalinka_kolbasa_fileynaya_p_k_0_33kg_v_u,Колбаса Калинка Филейная полукопченая 330г,330 г,,RUB
magnit,Напитки,https://magnit.ru/product/1000456615-rich_napitok_b_a_sil_gaz_biter_lemon_0_33l_zh_b,Тоник с лимонным вкусом Rich 330мл,330 мл,89.99,RUB
magnit,Напитки,https://magnit.ru/product/1000456616-dobryy_napitok_b_a_sil_gaz_apelsin_0_33l_zh_b,Напиток Добрый Апельсин 330мл,330 мл,79.99,RUB
magnit,Напитки,https://magnit.ru/product/1000456617-dobryy_napitok_b_a_sil_gaz_apelsin_0_5l_pl_but,Напиток с апельсиновым вкусом Добрый 500мл,500 мл,83.99,RUB
magnit,Напитки,https://magnit.ru/product/1000456618-dobryy_napitok_b_a_sil_gaz_apelsin_1l_pl_but,Напиток Добрый Апельсин 1л,1 л,109.99,RUB
magnit,Напитки,https://magnit.ru/product/1000456619-dobryy_napitok_b_a_sil_gaz_apelsin_1_5l_pl_but,Напиток Добрый Апельсин 1.5л,1.5 л,139.99,RUB
magnit,Напитки,https://magnit.ru/product/1000456620-dobryy_napitok_b_a_sil_gaz_mango_marakuyya_0_33l_zh_b,Напиток Добрый Манго-маракуйя 330мл,330 мл,79.99,RUB
magnit,Напитки,https://magnit.ru/product/1000456621-dobryy_napitok_b_a_sil_gaz_mang_marakuyya_0_5l_pl_but,Напиток Добрый Манго-маракуйя 500мл,500 мл,84.99,RUB
